,title,time,content
456,C4市龙洞镇楠香村村支书当选人违法超生,2017/7/11 20:36:21,"
					
					　　尊敬的政府领导：　　自C4市（居）“两委”换届选举工作安排部署以来，为了确保选出群众满意的村干部，得到政府领导高度重视和村民的高度关注。C4市将进一步严把标准关，切实践行省委“八严禁”“九不选”纪律规定，认真开展村级财务清理工作，严肃查处违纪违法行为，确保村（居）“两委”换届工作平稳有序的开展。　　C4市龙洞镇楠香村在政府的领导下已经完成了本次换届选举，在选举没有召开村民会议及选举村民代表的情况下，选举党员李方志为楠香村党支部书记。在2005年李方志同志违法计划生育基本国策，违法超生了第三个孩子，严重违法了计划生育基本国策，作为一个连基本国策都可以违反的人，为什么还能作为候选人进入选举，还能够当选？　　根据法律文件，李方志同志严重违法了计划生育基本国策。恳请政府领导秉着公平、公正调查李方志同志，给村民一个答复，使村（居）“两委”换届依法依规进行，选出真正让群众满意的村干部。
					
					
				"
457,举报D7县硫市镇侍郎村干部违反计划生育,2017/4/26 18:31:26,"
					
					　　现有硫市镇大桥村原老支部书宁冬梅因计划生育取消支部候选人提名，而隔壁侍郎村徐存立代代违背计划生育，本人自己生2个儿子，他大儿子又生3个：两女一子，小儿子也生3个：两子一女。同样是在当干部期间，别人生2个直接取消党支部候选人，而他家里还个个生3个都还能当选？ 
					
					
				"
458,A9市太平桥镇新菜市场里保健品推销欺骗老年人,2017/7/19 10:29:59,"
					
					　　A9市太平桥镇新菜市场，一群无良徳之人以体验高端位理疗仪夸大其功效，施以小礼品，宣传养生保健知识推销西地省海徳制药公司生产的松花粉能治百病！此举实为传销！受害人群都是老年人，都是辛苦集攒的血汗钱，棺材本，此等无良之人（团伙）政府职能部门一定要严惩！
					
					
				"
459,D1区龙家坪菜市场有人违规销售保健品,2019/8/6 20:03:45,"
					
					D1区龙家坪菜市场二楼有一群人长期在此召集老年人听课，推销所谓孢子粉，本身是食监产品，却被他们吹嘘成可以治疗多种疾病的药品，而且售价都是近两千一盒，请工商和食药监部门能去调查并取缔，避免老年人上当受骗。
					
					
				"
460,K2区一伙骗子专骗老年人买三无保健品,2017/7/6 10:47:33,"
					
					　　K2区有一伙骗子，办了个读者报生活馆，地址就在菱角山小学公交站对面的二楼。他们先是登记信息免费送报纸，获取老人的联系方式，然后通过一些送小东西活动，给这些人一点小便宜，骗取老人的信任，然后每次借送东西为名，让这些老年人去参加活动和讲座，就是洗脑，经过几次后就到酒店开会，还找几个托儿，被洗脑的老人就任他们摆布了，买几千元的""保健品""送上""价值上万元""的礼品，而所谓的保健品就是一些三无产品。老人还以为赚了大便宜。我父母就是受害者之一。现在这些骗子来到了K2区，希望市工商局等有关执法部门严厉查处打击这种哄骗老人购买天价“三无”保健品的诈骗老人钱财行为，还K市的老年人一片安静详和的天空。
					
					
				"
461,L市中医院私自采购药品,2015/9/23 14:17:55,"
					
					　　我还是前不久看到新闻，说某医院某科室私自用药，感觉和我爱人上次去L市中医院的情况一模一样。我爱人因外伤去L市中医院看病，8楼骨科医生说要缝针，开了一堆单子叫我去门诊缴费，单子里有个叫“术尔泰”的药180多一瓶，我缴费后不是在门诊药房直接取药，而是到病房后，医生将发票和单子都收了去，不知道他们从哪拿出一个小瓶子，写的就是术尔泰，给我爱人清理伤口用，而且没用完，我当时就心存疑惑，不过没好意思问，后来我爱人伤好了，和家里其他亲戚说起来，他们说他们以前在8楼的骨科住院做手术，清单里也有这种药，而且很贵的，还有种什么海服康，也好贵，陈医生最喜欢用，每次换药都大几十块！　　结合最近在新闻看到的情况，我怀疑中医院骨伤科私自采购和使用药品，未经过政府采购和医院招标使用，药品贵，不知道他们为什么敢明目张胆使用，望相关部门查处。
					
					
				"
462,L5县医院的药品以次充好流入县内各大医院,2016/8/10 10:05:34,"
					
					　　强烈举报县药监部门不作为， L5县医院的药品监督检查加强管理，以次充好药品已经暗地里流入县里各大医院，品牌非正品，都是杂牌药，有的几块钱卖到几百卖给大家，非法危害健康成长…积德啊，别暴利危害社会公共卫生健康咯！ 
					
					
				"
463,B市网络订餐食品安全等问题盼重视,2018/7/11 10:16:53,"
					
					网络订餐这一新兴的餐饮营销迎合了消费者的需求，但是，作为一种新兴的网购形式，网络订餐还存在一系列的问题，如网络订餐的食材新鲜问题、门面卫生问题等。我作为一名在B市的上班族，用各种app外卖点餐是避免不了的。希望相关部门能够重视这些店子的食品安全等等问题。
					
					
				"
464,关于L3县开展食品安全专项整治工作的建议,2016/8/18 9:39:06,"
					
					　　听说近期L3县在着重开展城区食品安全专项整治工作，可是有些问题怎么查，比如现在是暑假期间，学校小卖部很多都是关门状态，可是这些地方才真的存在很多不健康食品，学生小孩子又只管好吃根本不会注意这些。希望查的话就能够各处到位的给予整治，不要漏掉一些关键地方。
					
					
				"
465,I市食品安全心系民生，常抓不懈不容忽视,2011/9/28 8:35:16,"
					
					 　　2011年8月8日晚，我们一行10人在位于市环保路的一家名为“G市谷鸭石锅鱼”餐馆吃饭，不料有4个人于有不同程度的中毒症状，其中1人较为严重。于8月9日下午在I市人民医院住院接受治疗。当时，我们与该餐馆老板协商，态度相当不好。为维护自身利益，也为了不让更多的人身体受到伤害，我们拨打了市长热线求助，当时接待人员十分热情，而且当晚就派疾控中心人员到医院看望并做了详细的调查，这让我十分感动。真正让我们感觉到政府就是老百姓所有诉求的解决方。 如今，事情已经过去了近50天。而对于此事我们没有得到任何方面的答复。这让我们谁也没有想到。我们电话询问疾控中心的同志，回答是他们只负责调查工作，处理的权利交给了卫生局。后来经过多方转折，事情到了卫生局的食品安全科刘姓科长手上，电话询问了3次未果。实在没办法，我们又不得不求助市长热线，但这次接线人员的态度远不如之前的那位好，我在电话里想尽量把事情的原因讲清楚，他却显得很不耐烦，丢下一句“你不要说这么多了，等我们调查清楚再告诉你，还不知道你反映的是不是这个情况”就匆匆挂线了。一直到现在也没接到市长热线或是有关部门的任何回复，这让我但是很无助。难道处理同一件事情前后的差距竟然那么大嘛，难道老百姓的一个小小的维权就这么难吗？ 
					
					
				"
466,A9市华晟医疗器械坑骗老人，父母被洗脑,2018/3/12 15:50:18,"
					
					　　在A9市金沙北路253号二楼有一家华晟医疗器械，他们售卖的医疗床垫号称包治百病，不吃药不住院不手术只需要买张两万元的床垫，就能健健康康、长命百岁。很多老人对他们的宣传信以为真，我的岳母就是其中一位，认为不准她买这个床垫是天大的不孝，不惜以断绝母女关系要挟。请求有关部门查处华晟医疗器械这种虚假宣传，坑骗消费者的行为。
					
					
				"
467,E6县人民医院医生伙同医疗器械厂家坑病人,2017/12/25 20:20:09,"
					
					　　E6县人民医院医生伙同医疗器械公司在病房搭售器械，态度强硬，以医生身份坑蒙不明情况病人，明目张胆为医疗器械公司推销，动机，目的让人费解。药店200块钱的骨科辅助器械，医生让人送货，卖两千元，在没看图片，实物的情况下收订金一千，货到后病人发现被骗，医生为医疗器械厂各种狡辩，态度恶劣！
					
					
				"
468,使用过期药品，投诉G5县卫生局不受理,2014/8/11 13:15:18,"
					
					王峮书记：　　您好　　在G5县澹阳居委会卫生室因感冒打点滴，卫生室医师用过期药品我到G5县卫生局投诉，卫生局不受理，请问那里有负责的政府过问这事， 
					
					
				"
469,A市瑞澜医疗美容手术失败，患者维权,2019/4/1 1:59:58,"
					
					尊敬的领导：您好！我是来向您投诉，我投诉瑞澜医院因手术不当导致我胸部术后感染，治疗了一年半的时间，共做了六次手术。最后导致胸部被切除。维权期间，了解到像我这样的案例已有数起。我是戴维斯，女，今年25岁，2018年1月17日，我在瑞澜医疗美容医院进行了自体脂肪隆乳术，因为手术失败，乳房出现红肿，胀痛，破溃，一直有分泌物流出。一开始，我在瑞澜医疗美容医院进行治疗，病情一直未好转，故又在A市妇幼保健院、西地省人民医院、西地省中医药大学第一附属医院等医院进行检查治疗，依旧没有好转。在听取了瑞澜医疗美容医院的建议下，我前往同济医院进行治疗，在同济医院治疗了半年，进行了乳房清创术、乳房病灶清除术。等手术，现在虽然病情控制了些，但是并未痊愈，还需要继续手术治疗。现在仍然一直流脓，破溃。因为隆胸手术的失败，我已进行了为期一年半的治疗时间，期间为了能够治好，保住性命，不得不进行病灶清除术，（乳腺切除手术）也给自己一侧乳房留下长  十几厘米的伤疤。这一年里面，我的内心遭受了重大的打击，我之所以做隆胸手术，就是想变得更自信，更美丽。而此次隆胸手术失败，期间进行了六次手术，并且留下了巨大的疤痕，而且因为多次手术，导致我身体免疫力急剧下降，身体各项机能明显下滑。最可怕的是本应该于去年5月的婚期也就是沦为泡影! 我感觉我的整个人生都完了，无法继续工作，无法面对家人，无法想象我以后的婚姻，以后是否还能生小孩，这些问题一直环绕在我的脑海，我觉得我的整个人生都是灰暗灰暗的，看不到一点希望和阳光，身上就好像一个定时炸弹，随时都有可能爆发，时不时病情又恶化了。好想快点结束这场悲惨的人生，我真的好恨好恨他们医院，他们就像会子手。剥夺了我女性的象征，剥夺了我做母亲的体会，剥夺了我的婚姻和对美好生活的向往，我恨他们。我好恨他们，让我被这世界看待成另类，残疾人。在这世间让我活的苟延残喘。每天夜晚我疼痛难忍，我多么多么盼望着能离开这个世界，让我得到重生，我想过很多种死法，可在我死之前。我希望各位市领导，能替我讨回公道，替在瑞澜医院整形失败的受害群众讨回公道。希望胡市长和各位市领导能查封瑞澜医院，不要再让瑞澜医院去伤害那些无辜少女了。现在我向瑞澜医院主张赔偿手术费用，瑞澜医院认为手术并未出现感染，系术后并发症，且认为是我的体质原因，才会导致现在的结果。我认为自己接受了瑞澜医院的术前检查，瑞澜医院也告知我可以进行手术，而且没有告知我有任何风险，所以我才进行了前述手术。瑞澜医院为了营销（营利），并未告知我手术的相关风险，瑞澜医院的操作存在严重的瑕疵，也违反了相关规定。维权期间，医院不理不睬，并多次提出无理要求和各种威胁，不愿意承担后果。  我在维权期间，了解到瑞澜医院曾经已经发生过数起类似的案例，受害群体均为年轻女性。 诉求：希望相关部门对瑞澜医院进行查封，不要让这些不规范操作其执业行为继续下去。免去更多的女性遭受伤害。（以上反映情况均为属实，并有各种证据）
					
					
				"
470,请公平对待艾滋病患者,2012/4/4 0:34:52,"
					
					书记：　　您好！对待艾滋病病人一直都倡导我们要爱护他们，不要歧视他们，要关爱他们，省市疾控中心的白衣们却表现出难让人理解的表情？难道他们不知艾滋病的传播是经什么途径吗？艾滋病不是不可怕吗？不是到处广告，免费检查吗？政府会救助。为何都是那么不靠谱呢？为何楚雅的结果没有书面报告呢？既然已查处结果为何又不层层上报呢？对于艾滋病人，也不能一概是做了坏事吧，难道忍心置她们不顾，让其自生自灭吗？ 
					
					
				"
471,依法治院依法行政，是化解医患纠纷的有效途径,2012/5/5 17:11:53,"
					
					尊敬的杨书记：　　您好！近期发生了几起病人对医生的恶性伤害事件，绝大多数有良知的人都表示痛心；这些事件没有发生在西地省，也让人对西地省卫生系统的良好大环境表示赞许。　　悬壶济世、救死扶伤，医院、医生是有恩于患者的，患者应该感恩才对，事实上绝大多数患者与亲属都是感恩的，白衣天使在人民心目中仍然地位崇高。但现在绝大部分医院都是私人承包，利润最大化让经营者简化了应有的管理规章制度；卫生行政管理部门部分工作人员的渎职与腐败，阻碍了国家法律法规的执行与医患正常合法勾通。医院与卫生行政管理部门对《医疗事故处理条件》、《侵权责任法》这两部法律的漠视，使得医患纠纷发生后，医院在法理上往往处于不利地位，卫生行政部门与纠纷调解部门在调解时对法律的践踏更使矛盾加重并让普通人失去对法律的信心。　　两部委严打医闹的公告对医院和广大患者来说无疑是一个好消息，但大禹治水的故事提醒我们，最好的方法是完善执行国家法律力度，提高医院管理水平，加强医患勾通，才是建设长久和谐医患关系的有效途径。　　本人亲身经历的一件医疗纠纷案件，反映了医院管理混乱不能自究其责、卫生行政管理部门渎职加重矛盾纠纷、政法委与司法局部分官员的恫吓欺诈与诱哄，虽然在患者亲属被欺诈的情况下暂时了结，但却造成了极坏的社会影响，结当事人带来了漫长的举报与法律诉讼之路，让普通百姓对走正规途径缺乏信心。现把这件事简述如下：　　1．缘由：２０１０年１０月２０日，孙芳纯因肺部感染入L4县博爱医院住院治疗；２０１０年１０月２６日，博爱医院同意孙芳纯这天输液完成后出院。当天13点30分左右，最后一瓶“菌必治”（头孢曲松钠）输液不到五分钟（100ml药液大约输了五分之一）孙芳纯失去知觉，后经医生近一个小时的抢救无效死亡。　　2．异议：当时死者亲属认为最后一瓶药质量或配方有问题（后经查是医院违反了用药配伍禁忌—头孢曲松钠与地塞米松的混合应用，5个月后龙泉岩乡雷松柏也是死于此因。当笔者11年10月一个星期五向L4县卫生局办公室送此用药警示时，其工作人员很生气，但就是在第二天，博爱医院又发生了一起不明原因死亡事件），拿了这瓶残留药；同时死者亲属要求找到当天其他的输液药瓶，医生却说其他药瓶找不到了；后来在死者亲属的强烈要求下，虽然找到药瓶，却多了一个（当时处方是5个药瓶，却找到6个，当天是L4县创建文明卫生县城省级验收，应不会有前天的药瓶）。死者亲属要求查看病历，也遭到院方拒绝，理由是主治医生不在不能看；10个月后此事走上法律程序，县法律援助中心的两个法律工作人员要求医院提供病历复印件，院方仍然拒绝，当说明厉害之后，还是没有马上提供，几天以后才提供，使死者亲属丧失了对病历真实性的信任。　　3．举报：在死者亲属与当班护士找药瓶回来时，整个医院找不到医务人员，于是在当天下午3点左右打了卫生局法制股的电话举报疑似医疗事故。法制股副股长麻旭宗接电话时表示药是药监局统一配发的，绝对不会有问题；在配药时有很多人在监督，也绝对不会有问题。当举报者提出只要是人在操作就有可能出错时，麻旭宗提出医疗事故只有医院提出才受理而拒绝。打了电话过后，死者亲属又亲自到卫生局法制股报案，接案者也是麻旭宗，也以只有医院提出才受理而拒绝（有麻旭宗承认的录音证实）。　　4．调解：当天晚上，医院请来了县医患纠纷调解委员会成员进行调解。　　（1）首先死者亲属指出列出医院的的五项过错：整个输液时间过短过快、输液可能不均匀（滴注卡上没有注明药的开始与结束时间、半年后这家医院还是这样）、注射济量过大（多注射了一瓶药）、药的质量可能有问题、药的配方可能不对，要求检验这瓶药；同时指出卫生局不作为。　　（2）L4县博爱医院董事长不同意检验药，称药已失去控制。　　（3）卫生局法制股副股长的两个回应。称不按受报案是在请示了一个正局长与两个副局长的情况下作出的；称医疗事故鉴定，最重要的是尸解，药物等是次要的。当时卫生局副局长谭礼永在场一直不发言，没有提出封存病历等按法律规定要做的事与可能走的程序。　　（4）县政法委副书记秦兴世：首先重申了维稳要求，然后说“八字衙门朝南开，有理无钱莫进来，打官司打的是人力、物力与财力，你斗得过博爱医院？我们给你调解，对你有好处”。　　（5）政法委副书记蒋秀传：又不是三十、四十岁的人，把心脏、肝脏割去检验又何必呢。　　（6）司法局副局长舒建：自称是L4县第一法律高手，称在医院负全责的情况下，按医疗事故最高赔偿额是6万2，按人生意外伤害最高是3万8，死者智残儿子已成年不需要赔偿。　　5．投诉：事后一个多月，死亡亲属发现受了欺骗，于是向多个部分投诉。　　（1）卫生局：2011年1元10日，死亡亲属向L4县卫生局王春显局长举报了麻旭宗、谭礼永行政不作为，王局长是L市十佳，竟说“医疗事故只有医院提出才受理”是对的，当举报者提出《医疗事故处理条例》的规定时，王局长接了举报材料，但直到今天，麻旭宗、谭礼永没有受到任何处分。　　（2）其他各单位：司法局、政法委、纪律等没有任何回应。　　（3）本案于2011年8月24日由县法律援助中心提供援助，2011年9月1日提出立案要求，2011年10月24日立案，2011年11月29日第一次开庭，但至今没有任何判决。　　（4）两个很好的单位提出感谢与表扬：L4县信访局与L4县法律援助中心。L4县信访局非常耐心地、正确地为死者亲属指明了处理此案的方法。L4县法律援助中心免费为死者亲属提供了法律咨询与法律援助。　　6．影响与危害：L4县境内的医患纠纷在县政法委及相关部门大力度的维稳下（据说赔偿费用总额承包，其中可能存在犯罪），没有发生严重的事故。但医院却失去了改善管理的机会，表面的和谐掩盖了医院的管理漏洞，给L4县患者与患者亲属带来了永久的痛。　　（1）关于用药配伍禁忌—头孢曲松钠与地塞米松的混合应用。头孢曲松钠俗名菌必治，药效长、广谱抗菌、疗效显著、价格低等优点，具有很高的经济性。但其与地塞米松的混合应用将产生致命后果，因此对医院的管理上提出了很高的要求。在博爱医院的医嘱中，同天同时出现了头孢曲松钠与地塞米松，但在药物配伍过程中对可能产生严重后果的药物没有放入黄色等有警示标识的容器中，而其工作人员工资低、劳动强度大，很容易因疲劳而错配产生严重后果。小小的L4县博爱医院在不到两年的时间内就发生了三起输液过程中患者不明原因死亡，L4县境内各医院相似案例每年估计都不少于10起。　　（2）关于博爱医院：近年发生的医疗事故都以低额赔偿了事，导致放松管理，以低额的管理成本获取高额的利润。不到半年时间内发生两起疑似头孢曲松钠与地塞米松的混合应用致人死亡；在2011年7月一周内一人鼻窦炎致双目失明、一人做白内障手术致右眼失明。　　敬礼！　　L4县教师进修学校：孙尧久　　2012年5月5日

					
					
				"
472,请求解决儿童医院的医患纠纷,2014/7/20 16:28:04,"
					
					张厅长：　　您好，我小孩李兵国毛茅在5月12日住进儿童医院骨科做马蹄足外翻的矫正手术，15日手术，但手术后一直哭了8个钟头，我们多次叫医护人员处理，但医护人员一直说没事，紧接着小孩出现呼吸衰竭，医生马上抢救，后来ICU的范江花医生告诉我；小孩呼吸衰竭，肺部大出血，头部水肿，胃液变黑，血液凝固等症状，通过ICU十多天的抢救，小孩脱险，我多次要求医院给我一个说法，但医院给不出来，说是什么手术打击，医院催我出院，他们不承担责任，所以抢救费用都要我来承担，医院概不负责。医院安全办的一王姓工作人员还匪气十足，当场骂我们是乡里别，还说老子还搞你们乡里别不赢啊？多次恶语伤人！ 我们家属的愿望很简单，希望医院给我们一个合理的解释，如果小孩不会留下后遗症的话就免去其抢救费用，后期小孩康复的费用由医院承担。 希望张厅长指示卫生机构帮忙调查事情真相，还我们一个公道！严惩那些不负责任的医护人员。 患者家属跪谢！
					
					
				"
473,C市中心医院儿科连续发生了三起家属打砸医护人员事件,2013/8/19 13:00:56,"
					
					　　8月7日至17日，短短十天，C市中心医院儿科连续发生了三起家属打砸医护人员事件。对于我们所有儿科医护人员来说，是怎样的愤怒、沉闷、心痛、失望啊！！！
　　8月7日12:20急诊儿科刘护士按护理操作流程在为一输液患儿拔针并交代相关注意事项，4分钟后遭家属一记无情的耳光，打完以后还气势汹汹骂骂咧咧离开科室（监控显示），当时因为科室姐妹都在为患儿进行治疗，没及时挡住凶手而让她们溜走，事后保卫科第一时间赶到现场并报警，C1区派出所进行调查处理，到今天止我们不知道派出所的处理结果是怎样。此患儿家住阳光山庄，家属非常嚣张。
　　8月12日中午儿科黄医生又遭遇同样事件，被家属连扇两记耳光，事件正在处理当中。
　　8月17日上午发生的事情更触目惊心，凶手嚣张至极！事情的起因是：儿科李医生下了夜班还坐在电脑前认真查看病历，昨晚夜班收治好几个危重患儿，折腾了一夜，突然不知从哪冒出一个人，拿起一条凳子就朝李医生头上砸过来，李医生一点防备都没有，顿时头上开了花，鲜血喷涌而出，把医生摁在地上拳脚相加，那男人边打还嚣张的喊要拿刀子砍死李医生，同时还伤及了周围劝架的医护人员，在这种情况下我们还抱着凶手年幼的孩子不让他受伤害，而患儿母亲不但不阻止还在一旁煽风点火让他往死里打，直至保卫科赶赴现场后，凶手才停止殴打。事后李医生被送往外科重症监护室，经抢救脱离生命危险。事后调查了解行凶者是C市某副市长专职司机，昨晚小孩确诊为麻疹由儿科转到感染科治疗，李医生只是当班医生，给他孩子办了转科手续，而且事前是请感染科专家会诊后家属也同意才予以办理的。殊不知李医生哪里得罪了这位“大人”招来杀身之祸。
　　以上三名被打者均为我科年轻的医护人员，他们一腔热血，怀抱年轻的理想加入我们队伍，想的是尽快提高诊治水平，做的是日夜守护科室，念的是患儿安危，喜的是患儿康复出院。可他们也是父母的孩子，也是父母手心宝，心头肉，就可以这样肆意遭你们殴打？刘护士被打那天，正是她的生日，本是和父母家人团聚庆祝日，但她把这天快乐的时间交给了病人，谁料想这天成为了她以后都不愿意再次回忆的时刻。我们年轻的李医生，是病人口中的“好医生”，老师眼中最勤奋的学生，经历这样的重创，要他年轻的心怎样来承载这份磨难？还有我们所有的儿科人，目睹这样的事情连续发生在我们身旁，我们在质疑当初坚持的信念在哪？我们的职业理想在哪？
　　这个社会是怎么啦?人们何时才能够清醒?医生只想尽自己所能认认真真把病看好，护士也只想倾注自己的爱心、细心能让病人满意。看到病人痛、看到病人死，我们一样流泪！我们忘记时间，一个电话、不管多晚都会毫不犹豫的从睡梦中起来赶到病房，只因一个疾病的会诊，只因急救室有需要我们的抢救。我们没有周末，一年到头也没有几个可以和亲人朋友相聚的时候，只因为患病的人需要持续的治疗才有康复的日子。我们冷落亲情，也只因为病房里一堆的病人此时比家人更需要我们。试问，有多少兄弟姐妹不是在父母故做轻松实则失落的表情里离开家里回到工作岗位，又有多少姐妹不是在孩子期待的眼神里坚决的选择去医院上班的！甚至，我们冒着风险。先不说因为一句无意的话语招来的伤身之祸，单单的工作中，手术，抢救，穿刺等等，这些在社会目光中我们必须所拥有的技能，时刻威胁着我们的健康。不说全部，我想也一定有同行被手术刀伤过，被针所刺伤过。那么，谁来维护我们，谁来帮助我们，说句不好听的，我们又该去敲诈谁？没有，我们什么都没有，反而得到的是冷嘲热讽的所谓的运气好与不好的话语！
　　任何人都有生老病死，我们不是圣人，不是所有的疾病都能撒你一滴“圣水""你就能生龙活虎了。我们也不是佛祖，也只是个血肉之躯的凡人一个，没有长生不老，更没有刀枪不入。有的只是和你们一样的生老病死，只是为什么，如此尽心尽力的我们，还要遭遇社会如此不堪的对待。或者，有一天，我们应该选择更好的出路，而不是如此这般将自己置身于危险之中。当坚固的椅子砸在医生头上的那一刻，所有人的心都碎了。
　　一时感慨，恳请各级领导严惩凶手，还伤者一个公道。谢谢！
					
					
				"
474,M3县卫生局损害91位乡镇基层医护人员的合法利益,2016/3/31 9:01:40,"
					
					　　县卫生局在换届之际顶风作案！2015年县卫生局招聘了一批乡镇卫生院医护人员，公告上明确显示为全额事业编，但是在2016年登记时却都是差额事业编，医生护士每月领到的财政工资只有600块，这种严重违纪违法的行为，和县纪委公布的面试时修改面试成绩一样让我们痛心，严重损害了我们91位乡镇基层医护人员的合法利益，是对反腐决心的公开对抗，我们将一级一级上访，请县领导为我们主持公道，要个说法。 
					
					
				"
475,请领导重视A市的基层医护工作者,2017/12/23 14:20:09,"
					
					　　领导好！最近我发现西地省中医院ICU的护士很辛苦，本来按照规定是一名护士管3位病人，但是现在是两名护士管着十几位病人，每天上班都是超负荷工作，都是在拿生命上班。都是些年轻的妹子，每天这么上班真的会累坏去。工作又累，现在工资方案还改了，工资也少了。
					
					
				"
476,D市南开大学附属第一医院医护人员该不该为我女儿负责,2017/4/26 21:17:42,"
					
					　　我女儿因过敏性紫癜住进D市南开大学附属第一医院。5天后他们说可以出院，早上办好出院手续，下午就复发了。我们又急忙赶回去找医生，他们说没有床位，把我们安排在急诊室输液，第二天为我们安排了床位，然后以已经出院为由又做了了各项检查。然后又开始输液。这期间我女儿精神状态一直很好。第三天早上6点多女儿开始说肚子疼，并发生多次呕吐。我去找了医生，他们说正常的。8点多又发生呕吐，而且肚子更痛了，脸色苍白，我又去找医生，他们说查完房再说。等到十点多才开始输液，我看了那个输液卡发现还是昨天那三样。又去找了医生，他们说正常，我说女儿确实好难受。医生说那就加瓶药了，然后加了一瓶激素药。就这样持续二十几个小时，女儿肚子疼的越来越厉害，并发生多次呕吐，不能吃饭，不能喝水。每次去找医生，都是给加点药或者打个屁股针。这中间没有一个医生到病房看一下孩子的情况。直到凌晨4点多，又去找医生，才让去拍一个片子。结果腹部有积液，多处肠套叠，就联系了外科医生，一个多小时后，外科医生赶来，又做了B超等检查，后说要空气灌肠，但因附一机器坏了，让到附二院去做。我们赶到附二去做了CT检查，医生说已经不可以做空气灌肠。我们只好又回到附一，回去以后他们也感到事情有点严重，就以各种理由说他们也做不了手术，让我们到省儿童医院，然后他们联系了救护车，收了2000元现金才把我们送到省儿童医院。此时已经过去了整整28个小时。儿童医院的医护人员马上为我们安排了手术。但因为时间太久了，肠道坏死切除三十几厘米，因还有多处病变，怕引起感染，肠道不能连接，只能做了造瘘。医生说恢复的好的话，三个月后再次手术才能将肠道恢复。　　看着女儿每天被病痛折磨和巨额的医疗费，我们全家都陷入了崩溃。我现在只想问一下D市附一医院那些没有责任心的医护人员，这一切你们都没有责任吗？你们作为医生，你们起码的职业道德在哪里？此事件决定真实。本人电话0000-00000000。希望全社会的的父母们共同谴责这种没有责任心，没有职业道德的人。
					
					
				"
477,D7县医院医护人员违规操作在灌肠时将病人肠子烫伤,2015/12/16 15:50:53,"
					
					　　领导，您好，我是病人家属，病人在D7县人民医院住院期间由于医护人员的违规操作在灌肠的时候把病人肠子烫伤了，半个月了还没恢复，现已出院在家静养，半个月以后复查，在昨天办理出院手续过程中医生让医护人员签了一堆文件据说和解说也签了，但是病人不认识字对于签了什么东西病人并不知道，出院后医院给了3000作为赔偿金，现病人家属对于这个赔偿觉得不公平，不知道以后会不会有什么后遗症，也不知道复查结果，请领导还一个普通老百姓的公道，给弱势群体一份公道，望领导看到能够帮忙协调，赶紧不尽，，不知道有没有用，但是我想试试。盒饭领导，人民的好领导，谢谢！
					
					
				"
